Branch_Type,Branch_ID,Size,Arguments
# Debate File:,40006_T2of7_40006.5.json,,
# Target Argument:,40006.5,,
# Total Branches:,8,,

Pro-branch,Pb1,1,40006.23
Con-branch,Cb1,1,40006.21
Con-branch,Cb2,1,40006.25
Con-branch,Cb3,1,40006.57
Unweakened Pro-branch,UnWPb1,1,40006.23
Unweakened Con-branch,UnWCb1,1,40006.21
Unweakened Con-branch,UnWCb2,1,40006.25
Unweakened Con-branch,UnWCb3,1,40006.57
