Branch_Type,Branch_ID,Size,Arguments
# Debate File:,46395_T1of9_46395.3.json,,
# Target Argument:,46395.3,,
# Total Branches:,5,,

Pro-branch,Pb1,2,"46395.17,46395.139"
Con-branch,Cb1,2,"46395.15,46395.55"
Unweakened Pro-branch,UnWPb1,1,46395.17
Unweakened Con-branch,UnWCb1,2,"46395.15,46395.55"
Pro-Weakening branch,PWb1,1,46395.139
