Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T126of152_1257.951.json,,
# Target Argument:,1257.951,,
# Total Branches:,12,,

Pro-branch,Pb1,1,1257.2033
Pro-branch,Pb2,1,1257.2035
Pro-branch,Pb3,1,1257.2037
Pro-branch,Pb4,1,1257.2039
Con-branch,Cb1,1,1257.2029
Con-branch,Cb2,1,1257.2031
Unweakened Pro-branch,UnWPb1,1,1257.2033
Unweakened Pro-branch,UnWPb2,1,1257.2035
Unweakened Pro-branch,UnWPb3,1,1257.2037
Unweakened Pro-branch,UnWPb4,1,1257.2039
Unweakened Con-branch,UnWCb1,1,1257.2029
Unweakened Con-branch,UnWCb2,1,1257.2031
