Branch_Type,Branch_ID,Size,Arguments
# Debate File:,15897_T2of3_15897.2.json,,
# Target Argument:,15897.2,,
# Total Branches:,6,,

Pro-branch,Pb1,3,"15897.27,15897.49,15897.37"
Con-branch,Cb1,1,15897.23
Unweakened Pro-branch,UnWPb1,1,15897.27
Unweakened Con-branch,UnWCb1,1,15897.23
Pro-Weakening branch,PWb1,1,15897.37
Pro-Weakening branch,PWb2,1,15897.49
