Branch_Type,Branch_ID,Size,Arguments
# Debate File:,58416_T13of30_58416.43.json,,
# Target Argument:,58416.43,,
# Total Branches:,6,,

Pro-branch,Pb1,2,"58416.103,58416.190"
Pro-branch,Pb2,1,58416.105
Con-branch,Cb1,1,58416.347
Unweakened Pro-branch,UnWPb1,2,"58416.103,58416.190"
Unweakened Pro-branch,UnWPb2,1,58416.105
Unweakened Con-branch,UnWCb1,1,58416.347
