Branch_Type,Branch_ID,Size,Arguments
# Debate File:,28772_T16of23_28772.289.json,,
# Target Argument:,28772.289,,
# Total Branches:,7,,

Pro-branch,Pb1,2,"28772.418,28772.475"
Pro-branch,Pb2,3,"28772.622,28772.628,28772.624"
Con-branch,Cb1,2,"28772.311,28772.313"
Unweakened Pro-branch,UnWPb1,1,28772.418
Unweakened Pro-branch,UnWPb2,3,"28772.622,28772.628,28772.624"
Unweakened Con-branch,UnWCb1,2,"28772.311,28772.313"
Pro-Weakening branch,PWb1,1,28772.475
