Branch_Type,Branch_ID,Size,Arguments
# Debate File:,60624_T1of10_60624.7.json,,
# Target Argument:,60624.7,,
# Total Branches:,12,,

Pro-branch,Pb1,1,60624.162
Pro-branch,Pb2,1,60624.164
Pro-branch,Pb3,2,"60624.166,60624.168"
Con-branch,Cb1,1,60624.158
Con-branch,Cb2,1,60624.160
Con-branch,Cb3,1,60624.170
Unweakened Pro-branch,UnWPb1,1,60624.162
Unweakened Pro-branch,UnWPb2,1,60624.164
Unweakened Pro-branch,UnWPb3,2,"60624.166,60624.168"
Unweakened Con-branch,UnWCb1,1,60624.158
Unweakened Con-branch,UnWCb2,1,60624.160
Unweakened Con-branch,UnWCb3,1,60624.170
