Branch_Type,Branch_ID,Size,Arguments
# Debate File:,55583_T1of1_55583.3.json,,
# Target Argument:,55583.3,,
# Total Branches:,19,,

Pro-branch,Pb1,4,"55583.5,55583.31,55583.29,55583.7"
Pro-branch,Pb2,5,"55583.13,55583.39,55583.21,55583.25,55583.23"
Pro-branch,Pb3,5,"55583.15,55583.41,55583.37,55583.27,55583.19"
Con-branch,Cb1,1,55583.9
Con-branch,Cb2,2,"55583.11,55583.17"
Con-branch,Cb3,2,"55583.33,55583.35"
Unweakened Pro-branch,UnWPb1,1,55583.5
Unweakened Pro-branch,UnWPb2,1,55583.13
Unweakened Pro-branch,UnWPb3,3,"55583.15,55583.37,55583.19"
Unweakened Con-branch,UnWCb1,1,55583.9
Unweakened Con-branch,UnWCb2,2,"55583.11,55583.17"
Unweakened Con-branch,UnWCb3,2,"55583.33,55583.35"
Pro-Weakening branch,PWb1,1,55583.7
Pro-Weakening branch,PWb2,1,55583.29
Pro-Weakening branch,PWb3,1,55583.31
Pro-Weakening branch,PWb4,3,"55583.21,55583.25,55583.23"
Pro-Weakening branch,PWb5,1,55583.39
Pro-Weakening branch,PWb6,1,55583.27
Pro-Weakening branch,PWb7,1,55583.41
