Branch_Type,Branch_ID,Size,Arguments
# Debate File:,5589_T2of17_5589.11.json,,
# Target Argument:,5589.11,,
# Total Branches:,26,,

Pro-branch,Pb1,3,"5589.38,5589.816,5589.39"
Pro-branch,Pb2,2,"5589.41,5589.805"
Pro-branch,Pb3,3,"5589.331,5589.847,5589.332"
Con-branch,Cb1,3,"5589.189,5589.860,5589.232"
Con-branch,Cb2,3,"5589.186,5589.188,5589.187"
Con-branch,Cb3,4,"5589.181,5589.96,5589.768,5589.184"
Con-branch,Cb4,2,"5589.226,5589.385"
Con-branch,Cb5,1,5589.17
Con-branch,Cb6,1,5589.191
Con-branch,Cb7,1,5589.863
Unweakened Pro-branch,UnWPb1,1,5589.38
Unweakened Pro-branch,UnWPb2,2,"5589.41,5589.805"
Unweakened Pro-branch,UnWPb3,1,5589.331
Unweakened Con-branch,UnWCb1,3,"5589.189,5589.860,5589.232"
Unweakened Con-branch,UnWCb2,2,"5589.186,5589.188"
Unweakened Con-branch,UnWCb3,3,"5589.181,5589.96,5589.768"
Unweakened Con-branch,UnWCb4,2,"5589.226,5589.385"
Unweakened Con-branch,UnWCb5,1,5589.17
Unweakened Con-branch,UnWCb6,1,5589.191
Unweakened Con-branch,UnWCb7,1,5589.863
Pro-Weakening branch,PWb1,1,5589.39
Pro-Weakening branch,PWb2,1,5589.816
Pro-Weakening branch,PWb3,1,5589.332
Pro-Weakening branch,PWb4,1,5589.847
Con-Weakening branch,CWb1,1,5589.187
Con-Weakening branch,CWb2,1,5589.184
