Branch_Type,Branch_ID,Size,Arguments
# Debate File:,50128_T9of13_50128.53.json,,
# Target Argument:,50128.53,,
# Total Branches:,6,,

Pro-branch,Pb1,1,50128.75
Pro-branch,Pb2,1,50128.77
Con-branch,Cb1,1,50128.117
Unweakened Pro-branch,UnWPb1,1,50128.75
Unweakened Pro-branch,UnWPb2,1,50128.77
Unweakened Con-branch,UnWCb1,1,50128.117
