Branch_Type,Branch_ID,Size,Arguments
# Debate File:,6086_T1of1_6086.1.json,,
# Target Argument:,6086.1,,
# Total Branches:,21,,

Pro-branch,Pb1,4,"6086.6,6086.109,6086.106,6086.76"
Pro-branch,Pb2,11,"6086.44,6086.108,6086.25,6086.123,6086.72,6086.90,6086.77,6086.73,6086.5,6086.11,6086.26"
Pro-branch,Pb3,14,"6086.83,6086.74,6086.37,6086.79,6086.82,6086.78,6086.75,6086.61,6086.16,6086.23,6086.68,6086.100,6086.99,6086.119"
Con-branch,Cb1,2,"6086.20,6086.22"
Con-branch,Cb2,8,"6086.19,6086.122,6086.84,6086.113,6086.85,6086.124,6086.86,6086.98"
Con-branch,Cb3,2,"6086.21,6086.110"
Unweakened Pro-branch,UnWPb1,2,"6086.6,6086.106"
Unweakened Pro-branch,UnWPb2,4,"6086.44,6086.108,6086.5,6086.11"
Unweakened Pro-branch,UnWPb3,11,"6086.83,6086.74,6086.37,6086.79,6086.82,6086.78,6086.61,6086.16,6086.100,6086.99,6086.119"
Unweakened Con-branch,UnWCb1,1,6086.20
Unweakened Con-branch,UnWCb2,4,"6086.19,6086.84,6086.85,6086.86"
Unweakened Con-branch,UnWCb3,1,6086.21
Pro-Weakening branch,PWb1,1,6086.76
Pro-Weakening branch,PWb2,6,"6086.25,6086.123,6086.72,6086.90,6086.77,6086.73"
Pro-Weakening branch,PWb3,1,6086.26
Pro-Weakening branch,PWb4,1,6086.75
Pro-Weakening branch,PWb5,2,"6086.23,6086.68"
Con-Weakening branch,CWb1,1,6086.22
Con-Weakening branch,CWb2,1,6086.122
Con-Weakening branch,CWb3,1,6086.124
Con-Weakening branch,CWb4,1,6086.113
