Branch_Type,Branch_ID,Size,Arguments
# Debate File:,17495_T1of1_17495.1.json,,
# Target Argument:,17495.1,,
# Total Branches:,26,,

Pro-branch,Pb1,3,"17495.2,17495.15,17495.14"
Pro-branch,Pb2,2,"17495.5,17495.17"
Pro-branch,Pb3,3,"17495.7,17495.33,17495.19"
Pro-branch,Pb4,2,"17495.9,17495.20"
Pro-branch,Pb5,1,17495.32
Con-branch,Cb1,1,17495.3
Con-branch,Cb2,5,"17495.4,17495.12,17495.28,17495.27,17495.26"
Con-branch,Cb3,2,"17495.6,17495.10"
Con-branch,Cb4,1,17495.18
Con-branch,Cb5,1,17495.13
Unweakened Pro-branch,UnWPb1,1,17495.2
Unweakened Pro-branch,UnWPb2,1,17495.5
Unweakened Pro-branch,UnWPb3,2,"17495.7,17495.33"
Unweakened Pro-branch,UnWPb4,1,17495.9
Unweakened Pro-branch,UnWPb5,1,17495.32
Unweakened Con-branch,UnWCb1,1,17495.3
Unweakened Con-branch,UnWCb2,1,17495.4
Unweakened Con-branch,UnWCb3,2,"17495.6,17495.10"
Unweakened Con-branch,UnWCb4,1,17495.18
Unweakened Con-branch,UnWCb5,1,17495.13
Pro-Weakening branch,PWb1,1,17495.14
Pro-Weakening branch,PWb2,1,17495.15
Pro-Weakening branch,PWb3,1,17495.17
Pro-Weakening branch,PWb4,1,17495.20
Pro-Weakening branch,PWb5,1,17495.19
Con-Weakening branch,CWb1,4,"17495.12,17495.28,17495.27,17495.26"
