Branch_Type,Branch_ID,Size,Arguments
# Debate File:,41790_T13of17_41790.66.json,,
# Target Argument:,41790.66,,
# Total Branches:,7,,

Pro-branch,Pb1,1,41790.68
Pro-branch,Pb2,2,"41790.70,41790.72"
Pro-branch,Pb3,2,"41790.74,41790.76"
Unweakened Pro-branch,UnWPb1,1,41790.68
Unweakened Pro-branch,UnWPb2,1,41790.70
Unweakened Pro-branch,UnWPb3,2,"41790.74,41790.76"
Pro-Weakening branch,PWb1,1,41790.72
