Branch_Type,Branch_ID,Size,Arguments
# Debate File:,50128_T4of13_50128.13.json,,
# Target Argument:,50128.13,,
# Total Branches:,6,,

Pro-branch,Pb1,4,"50128.15,50128.83,50128.39,50128.41"
Con-branch,Cb1,2,"50128.31,50128.33"
Unweakened Pro-branch,UnWPb1,1,50128.15
Unweakened Con-branch,UnWCb1,2,"50128.31,50128.33"
Pro-Weakening branch,PWb1,2,"50128.39,50128.41"
Pro-Weakening branch,PWb2,1,50128.83
