Branch_Type,Branch_ID,Size,Arguments
# Debate File:,7776_T1of1_7776.1.json,,
# Target Argument:,7776.1,,
# Total Branches:,41,,

Pro-branch,Pb1,9,"7776.39,7776.271,7776.58,7776.129,7776.126,7776.93,7776.96,7776.95,7776.49"
Pro-branch,Pb2,2,"7776.61,7776.83"
Pro-branch,Pb3,1,7776.92
Pro-branch,Pb4,1,7776.275
Pro-branch,Pb5,3,"7776.277,7776.69,7776.133"
Pro-branch,Pb6,1,7776.280
Con-branch,Cb1,11,"7776.4,7776.3,7776.70,7776.23,7776.19,7776.15,7776.9,7776.259,7776.38,7776.12,7776.282"
Con-branch,Cb2,14,"7776.17,7776.122,7776.68,7776.50,7776.2,7776.87,7776.62,7776.13,7776.124,7776.21,7776.10,7776.48,7776.81,7776.30"
Con-branch,Cb3,4,"7776.24,7776.139,7776.71,7776.51"
Con-branch,Cb4,5,"7776.34,7776.144,7776.104,7776.99,7776.100"
Con-branch,Cb5,3,"7776.91,7776.273,7776.109"
Unweakened Pro-branch,UnWPb1,3,"7776.39,7776.271,7776.49"
Unweakened Pro-branch,UnWPb2,1,7776.61
Unweakened Pro-branch,UnWPb3,1,7776.92
Unweakened Pro-branch,UnWPb4,1,7776.275
Unweakened Pro-branch,UnWPb5,2,"7776.277,7776.69"
Unweakened Pro-branch,UnWPb6,1,7776.280
Unweakened Con-branch,UnWCb1,5,"7776.4,7776.3,7776.23,7776.259,7776.12"
Unweakened Con-branch,UnWCb2,2,"7776.17,7776.50"
Unweakened Con-branch,UnWCb3,2,"7776.24,7776.51"
Unweakened Con-branch,UnWCb4,2,"7776.34,7776.104"
Unweakened Con-branch,UnWCb5,1,7776.91
Pro-Weakening branch,PWb1,6,"7776.58,7776.129,7776.126,7776.93,7776.96,7776.95"
Pro-Weakening branch,PWb2,1,7776.83
Pro-Weakening branch,PWb3,1,7776.133
Con-Weakening branch,CWb1,10,"7776.2,7776.87,7776.62,7776.13,7776.124,7776.21,7776.10,7776.48,7776.81,7776.30"
Con-Weakening branch,CWb2,1,7776.38
Con-Weakening branch,CWb3,1,7776.68
Con-Weakening branch,CWb4,1,7776.122
Con-Weakening branch,CWb5,1,7776.71
Con-Weakening branch,CWb6,1,7776.139
Con-Weakening branch,CWb7,1,7776.100
Con-Weakening branch,CWb8,1,7776.99
Con-Weakening branch,CWb9,1,7776.144
Con-Weakening branch,CWb10,1,7776.109
Con-Weakening branch,CWb11,1,7776.273
Con-Weakening branch,CWb12,1,7776.282
Con-Weakening branch,CWb13,1,7776.9
Con-Weakening branch,CWb14,1,7776.15
Con-Weakening branch,CWb15,1,7776.19
Con-Weakening branch,CWb16,1,7776.70
