Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14121_T6of14_14121.63.json,,
# Target Argument:,14121.63,,
# Total Branches:,2,,

Con-branch,Cb1,1,14121.175
Unweakened Con-branch,UnWCb1,1,14121.175
