Branch_Type,Branch_ID,Size,Arguments
# Debate File:,51497_T1of1_51497.3.json,,
# Target Argument:,51497.3,,
# Total Branches:,48,,

Pro-branch,Pb1,11,"51497.5,51497.270,51497.121,51497.210,51497.110,51497.268,51497.11,51497.9,51497.272,51497.280,51497.7"
Pro-branch,Pb2,31,"51497.13,51497.61,51497.73,51497.71,51497.69,51497.67,51497.65,51497.63,51497.45,51497.115,51497.117,51497.119,51497.113,51497.80,51497.108,51497.103,51497.105,51497.99,51497.101,51497.97,51497.95,51497.91,51497.93,51497.84,51497.89,51497.82,51497.78,51497.49,51497.51,51497.47,51497.86"
Pro-branch,Pb3,10,"51497.167,51497.266,51497.278,51497.258,51497.288,51497.260,51497.282,51497.284,51497.236,51497.169"
Pro-branch,Pb4,5,"51497.238,51497.274,51497.276,51497.254,51497.286"
Con-branch,Cb1,8,"51497.28,51497.202,51497.32,51497.30,51497.250,51497.252,51497.206,51497.204"
Con-branch,Cb2,62,"51497.42,51497.145,51497.149,51497.248,51497.212,51497.264,51497.262,51497.147,51497.240,51497.234,51497.34,51497.196,51497.194,51497.192,51497.199,51497.40,51497.38,51497.36,51497.214,51497.53,51497.57,51497.242,51497.165,51497.55,51497.123,51497.143,51497.151,51497.133,51497.173,51497.175,51497.153,51497.171,51497.131,51497.177,51497.188,51497.218,51497.224,51497.232,51497.222,51497.230,51497.216,51497.226,51497.228,51497.129,51497.181,51497.179,51497.186,51497.220,51497.127,51497.183,51497.125,51497.76,51497.157,51497.208,51497.161,51497.159,51497.155,51497.135,51497.141,51497.139,51497.163,51497.137"
Con-branch,Cb3,2,"51497.244,51497.256"
Unweakened Pro-branch,UnWPb1,5,"51497.5,51497.110,51497.11,51497.9,51497.7"
Unweakened Pro-branch,UnWPb2,19,"51497.13,51497.45,51497.115,51497.117,51497.119,51497.80,51497.108,51497.103,51497.105,51497.99,51497.101,51497.91,51497.93,51497.84,51497.89,51497.49,51497.51,51497.47,51497.86"
Unweakened Pro-branch,UnWPb3,3,"51497.167,51497.236,51497.169"
Unweakened Pro-branch,UnWPb4,1,51497.238
Unweakened Con-branch,UnWCb1,3,"51497.28,51497.30,51497.204"
Unweakened Con-branch,UnWCb2,18,"51497.42,51497.145,51497.147,51497.34,51497.40,51497.38,51497.36,51497.214,51497.53,51497.57,51497.55,51497.123,51497.143,51497.133,51497.131,51497.129,51497.127,51497.125"
Unweakened Con-branch,UnWCb3,1,51497.244
Pro-Weakening branch,PWb1,2,"51497.121,51497.210"
Pro-Weakening branch,PWb2,1,51497.270
Pro-Weakening branch,PWb3,7,"51497.61,51497.73,51497.71,51497.69,51497.67,51497.65,51497.63"
Pro-Weakening branch,PWb4,5,"51497.258,51497.288,51497.260,51497.282,51497.284"
Pro-Weakening branch,PWb5,2,"51497.266,51497.278"
Pro-Weakening branch,PWb6,2,"51497.254,51497.286"
Pro-Weakening branch,PWb7,2,"51497.274,51497.276"
Pro-Weakening branch,PWb8,2,"51497.272,51497.280"
Pro-Weakening branch,PWb9,1,51497.268
Pro-Weakening branch,PWb10,1,51497.78
Pro-Weakening branch,PWb11,1,51497.82
Pro-Weakening branch,PWb12,1,51497.95
Pro-Weakening branch,PWb13,1,51497.97
Pro-Weakening branch,PWb14,1,51497.113
Con-Weakening branch,CWb1,1,51497.32
Con-Weakening branch,CWb2,1,51497.202
Con-Weakening branch,CWb3,1,51497.256
Con-Weakening branch,CWb4,1,51497.206
Con-Weakening branch,CWb5,2,"51497.250,51497.252"
Con-Weakening branch,CWb6,3,"51497.194,51497.192,51497.199"
Con-Weakening branch,CWb7,1,51497.196
Con-Weakening branch,CWb8,5,"51497.149,51497.248,51497.212,51497.264,51497.262"
Con-Weakening branch,CWb9,11,"51497.76,51497.157,51497.208,51497.161,51497.159,51497.155,51497.135,51497.141,51497.139,51497.163,51497.137"
Con-Weakening branch,CWb10,1,51497.165
Con-Weakening branch,CWb11,1,51497.242
Con-Weakening branch,CWb12,1,51497.234
Con-Weakening branch,CWb13,1,51497.240
Con-Weakening branch,CWb14,1,51497.183
Con-Weakening branch,CWb15,3,"51497.179,51497.186,51497.220"
Con-Weakening branch,CWb16,1,51497.181
Con-Weakening branch,CWb17,10,"51497.177,51497.188,51497.218,51497.224,51497.232,51497.222,51497.230,51497.216,51497.226,51497.228"
Con-Weakening branch,CWb18,2,"51497.153,51497.171"
Con-Weakening branch,CWb19,2,"51497.173,51497.175"
Con-Weakening branch,CWb20,1,51497.151
