Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1622_T17of18_1622.126.json,,
# Target Argument:,1622.126,,
# Total Branches:,4,,

Pro-branch,Pb1,2,"1622.140,1622.149"
Con-branch,Cb1,1,1622.139
Unweakened Pro-branch,UnWPb1,2,"1622.140,1622.149"
Unweakened Con-branch,UnWCb1,1,1622.139
