Branch_Type,Branch_ID,Size,Arguments
# Debate File:,57368_T1of1_57368.3.json,,
# Target Argument:,57368.3,,
# Total Branches:,37,,

Pro-branch,Pb1,4,"57368.9,57368.106,57368.61,57368.37"
Pro-branch,Pb2,7,"57368.11,57368.92,57368.71,57368.102,57368.39,57368.57,57368.59"
Pro-branch,Pb3,10,"57368.15,57368.53,57368.100,57368.98,57368.21,57368.55,57368.114,57368.25,57368.31,57368.23"
Pro-branch,Pb4,5,"57368.65,57368.104,57368.88,57368.90,57368.86"
Con-branch,Cb1,7,"57368.5,57368.112,57368.110,57368.108,57368.35,57368.19,57368.33"
Con-branch,Cb2,3,"57368.7,57368.84,57368.82"
Con-branch,Cb3,6,"57368.41,57368.27,57368.29,57368.17,57368.49,57368.47"
Con-branch,Cb4,9,"57368.43,57368.78,57368.80,57368.45,57368.76,57368.73,57368.63,57368.67,57368.69"
Unweakened Pro-branch,UnWPb1,2,"57368.9,57368.106"
Unweakened Pro-branch,UnWPb2,2,"57368.11,57368.71"
Unweakened Pro-branch,UnWPb3,2,"57368.15,57368.53"
Unweakened Pro-branch,UnWPb4,2,"57368.65,57368.86"
Unweakened Con-branch,UnWCb1,4,"57368.5,57368.112,57368.110,57368.108"
Unweakened Con-branch,UnWCb2,2,"57368.7,57368.82"
Unweakened Con-branch,UnWCb3,2,"57368.41,57368.17"
Unweakened Con-branch,UnWCb4,2,"57368.43,57368.45"
Pro-Weakening branch,PWb1,1,57368.37
Pro-Weakening branch,PWb2,1,57368.61
Pro-Weakening branch,PWb3,3,"57368.39,57368.57,57368.59"
Pro-Weakening branch,PWb4,1,57368.92
Pro-Weakening branch,PWb5,6,"57368.21,57368.55,57368.114,57368.25,57368.31,57368.23"
Pro-Weakening branch,PWb6,2,"57368.88,57368.90"
Pro-Weakening branch,PWb7,1,57368.104
Pro-Weakening branch,PWb8,1,57368.102
Pro-Weakening branch,PWb9,1,57368.98
Pro-Weakening branch,PWb10,1,57368.100
Con-Weakening branch,CWb1,2,"57368.19,57368.33"
Con-Weakening branch,CWb2,1,57368.35
Con-Weakening branch,CWb3,1,57368.84
Con-Weakening branch,CWb4,1,57368.47
Con-Weakening branch,CWb5,1,57368.49
Con-Weakening branch,CWb6,1,57368.29
Con-Weakening branch,CWb7,1,57368.27
Con-Weakening branch,CWb8,2,"57368.78,57368.80"
Con-Weakening branch,CWb9,3,"57368.63,57368.67,57368.69"
Con-Weakening branch,CWb10,1,57368.73
Con-Weakening branch,CWb11,1,57368.76
