Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48725_T14of18_48725.31.json,,
# Target Argument:,48725.31,,
# Total Branches:,6,,

Pro-branch,Pb1,1,48725.37
Pro-branch,Pb2,1,48725.67
Con-branch,Cb1,1,48725.152
Unweakened Pro-branch,UnWPb1,1,48725.37
Unweakened Pro-branch,UnWPb2,1,48725.67
Unweakened Con-branch,UnWCb1,1,48725.152
