Branch_Type,Branch_ID,Size,Arguments
# Debate File:,64803_T1of31_64803.3.json,,
# Target Argument:,64803.3,,
# Total Branches:,4,,

Con-branch,Cb1,1,64803.17
Con-branch,Cb2,1,64803.214
Unweakened Con-branch,UnWCb1,1,64803.17
Unweakened Con-branch,UnWCb2,1,64803.214
