Branch_Type,Branch_ID,Size,Arguments
# Debate File:,46665_T4of6_46665.9.json,,
# Target Argument:,46665.9,,
# Total Branches:,7,,

Pro-branch,Pb1,3,"46665.26,46665.63,46665.65"
Con-branch,Cb1,2,"46665.24,46665.43"
Con-branch,Cb2,2,"46665.39,46665.61"
Unweakened Pro-branch,UnWPb1,3,"46665.26,46665.63,46665.65"
Unweakened Con-branch,UnWCb1,1,46665.24
Unweakened Con-branch,UnWCb2,2,"46665.39,46665.61"
Con-Weakening branch,CWb1,1,46665.43
