Branch_Type,Branch_ID,Size,Arguments
# Debate File:,10097_T4of12_10097.4.json,,
# Target Argument:,10097.4,,
# Total Branches:,8,,

Pro-branch,Pb1,1,10097.16
Pro-branch,Pb2,1,10097.17
Pro-branch,Pb3,1,10097.72
Con-branch,Cb1,1,10097.58
Unweakened Pro-branch,UnWPb1,1,10097.16
Unweakened Pro-branch,UnWPb2,1,10097.17
Unweakened Pro-branch,UnWPb3,1,10097.72
Unweakened Con-branch,UnWCb1,1,10097.58
