Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48547_T4of5_48547.11.json,,
# Target Argument:,48547.11,,
# Total Branches:,4,,

Con-branch,Cb1,1,48547.13
Con-branch,Cb2,1,48547.15
Unweakened Con-branch,UnWCb1,1,48547.13
Unweakened Con-branch,UnWCb2,1,48547.15
