Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14121_T3of14_14121.13.json,,
# Target Argument:,14121.13,,
# Total Branches:,16,,

Pro-branch,Pb1,1,14121.15
Pro-branch,Pb2,3,"14121.20,14121.80,14121.90"
Pro-branch,Pb3,1,14121.64
Pro-branch,Pb4,1,14121.146
Con-branch,Cb1,3,"14121.14,14121.491,14121.493"
Con-branch,Cb2,4,"14121.42,14121.58,14121.48,14121.50"
Unweakened Pro-branch,UnWPb1,1,14121.15
Unweakened Pro-branch,UnWPb2,1,14121.20
Unweakened Pro-branch,UnWPb3,1,14121.64
Unweakened Pro-branch,UnWPb4,1,14121.146
Unweakened Con-branch,UnWCb1,1,14121.14
Unweakened Con-branch,UnWCb2,1,14121.42
Pro-Weakening branch,PWb1,2,"14121.80,14121.90"
Con-Weakening branch,CWb1,2,"14121.491,14121.493"
Con-Weakening branch,CWb2,2,"14121.48,14121.50"
Con-Weakening branch,CWb3,1,14121.58
