Branch_Type,Branch_ID,Size,Arguments
# Debate File:,7841_T1of1_7841.1.json,,
# Target Argument:,7841.1,,
# Total Branches:,47,,

Pro-branch,Pb1,38,"7841.552,7841.232,7841.592,7841.620,7841.233,7841.622,7841.151,7841.542,7841.618,7841.661,7841.500,7841.502,7841.191,7841.616,7841.156,7841.659,7841.170,7841.4,7841.145,7841.154,7841.196,7841.264,7841.278,7841.528,7841.183,7841.274,7841.273,7841.184,7841.180,7841.612,7841.32,7841.510,7841.512,7841.514,7841.275,7841.516,7841.518,7841.283"
Pro-branch,Pb2,42,"7841.556,7841.19,7841.643,7841.266,7841.211,7841.684,7841.188,7841.185,7841.482,7841.532,7841.204,7841.23,7841.231,7841.636,7841.153,7841.632,7841.2,7841.220,7841.13,7841.227,7841.663,7841.210,7841.29,7841.504,7841.202,7841.534,7841.536,7841.256,7841.480,7841.494,7841.176,7841.271,7841.626,7841.85,7841.292,7841.294,7841.293,7841.462,7841.86,7841.667,7841.36,7841.624"
Con-branch,Cb1,36,"7841.5,7841.133,7841.291,7841.650,7841.146,7841.33,7841.64,7841.255,7841.197,7841.599,7841.646,7841.590,7841.669,7841.25,7841.92,7841.45,7841.282,7841.566,7841.42,7841.281,7841.564,7841.277,7841.39,7841.655,7841.95,7841.596,7841.652,7841.96,7841.260,7841.259,7841.63,7841.87,7841.38,7841.24,7841.688,7841.279"
Con-branch,Cb2,69,"7841.546,7841.603,7841.606,7841.682,7841.68,7841.168,7841.110,7841.165,7841.166,7841.34,7841.167,7841.58,7841.126,7841.31,7841.657,7841.7,7841.538,7841.540,7841.127,7841.8,7841.12,7841.10,7841.61,7841.120,7841.119,7841.11,7841.568,7841.62,7841.208,7841.177,7841.195,7841.59,7841.206,7841.35,7841.671,7841.43,7841.675,7841.51,7841.199,7841.200,7841.201,7841.138,7841.223,7841.244,7841.243,7841.56,7841.57,7841.50,7841.284,7841.229,7841.594,7841.628,7841.588,7841.630,7841.169,7841.222,7841.225,7841.226,7841.224,7841.252,7841.474,7841.530,7841.265,7841.468,7841.464,7841.219,7841.679,7841.216,7841.571"
Unweakened Pro-branch,UnWPb1,9,"7841.552,7841.151,7841.156,7841.659,7841.4,7841.183,7841.184,7841.180,7841.32"
Unweakened Pro-branch,UnWPb2,15,"7841.556,7841.23,7841.153,7841.632,7841.2,7841.220,7841.534,7841.256,7841.480,7841.494,7841.176,7841.85,7841.292,7841.293,7841.86"
Unweakened Con-branch,UnWCb1,9,"7841.5,7841.133,7841.146,7841.255,7841.95,7841.96,7841.63,7841.87,7841.38"
Unweakened Con-branch,UnWCb2,15,"7841.546,7841.12,7841.10,7841.61,7841.120,7841.119,7841.59,7841.35,7841.671,7841.284,7841.169,7841.252,7841.265,7841.468,7841.464"
Pro-Weakening branch,PWb1,5,"7841.232,7841.592,7841.620,7841.233,7841.622"
Pro-Weakening branch,PWb2,10,"7841.19,7841.643,7841.266,7841.211,7841.684,7841.188,7841.185,7841.482,7841.532,7841.204"
Pro-Weakening branch,PWb3,3,"7841.264,7841.278,7841.528"
Pro-Weakening branch,PWb4,3,"7841.145,7841.154,7841.196"
Pro-Weakening branch,PWb5,2,"7841.191,7841.616"
Pro-Weakening branch,PWb6,2,"7841.500,7841.502"
Pro-Weakening branch,PWb7,3,"7841.542,7841.618,7841.661"
Pro-Weakening branch,PWb8,2,"7841.36,7841.624"
Pro-Weakening branch,PWb9,2,"7841.271,7841.626"
Pro-Weakening branch,PWb10,2,"7841.231,7841.636"
Pro-Weakening branch,PWb11,4,"7841.275,7841.516,7841.518,7841.283"
Pro-Weakening branch,PWb12,3,"7841.510,7841.512,7841.514"
Pro-Weakening branch,PWb13,1,7841.612
Pro-Weakening branch,PWb14,1,7841.273
Pro-Weakening branch,PWb15,1,7841.274
Pro-Weakening branch,PWb16,1,7841.170
Pro-Weakening branch,PWb17,1,7841.462
Pro-Weakening branch,PWb18,7,"7841.13,7841.227,7841.663,7841.210,7841.29,7841.504,7841.202"
Pro-Weakening branch,PWb19,1,7841.667
Pro-Weakening branch,PWb20,1,7841.294
Pro-Weakening branch,PWb21,1,7841.536
Con-Weakening branch,CWb1,11,"7841.25,7841.92,7841.45,7841.282,7841.566,7841.42,7841.281,7841.564,7841.277,7841.39,7841.655"
Con-Weakening branch,CWb2,5,"7841.197,7841.599,7841.646,7841.590,7841.669"
Con-Weakening branch,CWb3,14,"7841.110,7841.165,7841.166,7841.34,7841.167,7841.58,7841.126,7841.31,7841.657,7841.7,7841.538,7841.540,7841.127,7841.8"
