Branch_Type,Branch_ID,Size,Arguments
# Debate File:,47136_T5of5_47136.106.json,,
# Target Argument:,47136.106,,
# Total Branches:,16,,

Pro-branch,Pb1,9,"47136.5,47136.76,47136.168,47136.7,47136.170,47136.68,47136.72,47136.74,47136.70"
Pro-branch,Pb2,3,"47136.166,47136.236,47136.234"
Pro-branch,Pb3,1,47136.271
Con-branch,Cb1,3,"47136.130,47136.172,47136.132"
Con-branch,Cb2,3,"47136.181,47136.202,47136.200"
Unweakened Pro-branch,UnWPb1,4,"47136.5,47136.7,47136.68,47136.70"
Unweakened Pro-branch,UnWPb2,2,"47136.166,47136.234"
Unweakened Pro-branch,UnWPb3,1,47136.271
Unweakened Con-branch,UnWCb1,2,"47136.130,47136.132"
Unweakened Con-branch,UnWCb2,2,"47136.181,47136.202"
Pro-Weakening branch,PWb1,2,"47136.76,47136.168"
Pro-Weakening branch,PWb2,1,47136.236
Pro-Weakening branch,PWb3,1,47136.170
Pro-Weakening branch,PWb4,2,"47136.72,47136.74"
Con-Weakening branch,CWb1,1,47136.172
Con-Weakening branch,CWb2,1,47136.200
