Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39087_T1of1_39087.49.json,,
# Target Argument:,39087.49,,
# Total Branches:,14,,

Pro-branch,Pb1,4,"39087.15,39087.33,39087.27,39087.17"
Pro-branch,Pb2,7,"39087.3,39087.11,39087.41,39087.25,39087.23,39087.9,39087.21"
Pro-branch,Pb3,6,"39087.5,39087.54,39087.37,39087.29,39087.7,39087.31"
Con-branch,Cb1,2,"39087.19,39087.35"
Con-branch,Cb2,2,"39087.13,39087.39"
Unweakened Pro-branch,UnWPb1,4,"39087.15,39087.33,39087.27,39087.17"
Unweakened Pro-branch,UnWPb2,3,"39087.3,39087.9,39087.21"
Unweakened Pro-branch,UnWPb3,5,"39087.5,39087.37,39087.29,39087.7,39087.31"
Unweakened Con-branch,UnWCb1,1,39087.19
Unweakened Con-branch,UnWCb2,1,39087.13
Pro-Weakening branch,PWb1,4,"39087.11,39087.41,39087.25,39087.23"
Pro-Weakening branch,PWb2,1,39087.54
Con-Weakening branch,CWb1,1,39087.35
Con-Weakening branch,CWb2,1,39087.39
