Branch_Type,Branch_ID,Size,Arguments
# Debate File:,45697_T17of20_45697.108.json,,
# Target Argument:,45697.108,,
# Total Branches:,4,,

Pro-branch,Pb1,2,"45697.148,45697.150"
Con-branch,Cb1,1,45697.152
Unweakened Pro-branch,UnWPb1,2,"45697.148,45697.150"
Unweakened Con-branch,UnWCb1,1,45697.152
