Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1592_T1of3_1592.2.json,,
# Target Argument:,1592.2,,
# Total Branches:,32,,

Pro-branch,Pb1,66,"1592.229,1592.595,1592.1111,1592.431,1592.715,1592.851,1592.758,1592.717,1592.458,1592.829,1592.629,1592.633,1592.432,1592.828,1592.709,1592.315,1592.284,1592.335,1592.176,1592.180,1592.105,1592.160,1592.701,1592.225,1592.267,1592.168,1592.161,1592.226,1592.266,1592.541,1592.170,1592.830,1592.609,1592.1181,1592.1100,1592.1012,1592.1010,1592.1011,1592.1009,1592.1036,1592.540,1592.273,1592.885,1592.313,1592.240,1592.121,1592.272,1592.239,1592.114,1592.244,1592.1196,1592.399,1592.1241,1592.1232,1592.1202,1592.305,1592.1250,1592.757,1592.756,1592.86,1592.618,1592.751,1592.156,1592.24,1592.301,1592.197"
Pro-branch,Pb2,44,"1592.817,1592.1033,1592.941,1592.253,1592.54,1592.94,1592.824,1592.826,1592.1238,1592.146,1592.485,1592.807,1592.904,1592.874,1592.857,1592.1706,1592.1708,1592.1710,1592.1252,1592.822,1592.1179,1592.1038,1592.1046,1592.461,1592.655,1592.509,1592.875,1592.437,1592.438,1592.1225,1592.1037,1592.1052,1592.878,1592.460,1592.985,1592.1129,1592.637,1592.115,1592.145,1592.821,1592.959,1592.818,1592.820,1592.819"
Pro-branch,Pb3,1,1592.989
Pro-branch,Pb4,1,1592.1253
Con-branch,Cb1,15,"1592.18,1592.106,1592.17,1592.27,1592.831,1592.433,1592.19,1592.271,1592.65,1592.207,1592.381,1592.71,1592.187,1592.916,1592.379"
Con-branch,Cb2,12,"1592.569,1592.195,1592.190,1592.441,1592.987,1592.986,1592.984,1592.191,1592.270,1592.436,1592.1110,1592.177"
Unweakened Pro-branch,UnWPb1,2,"1592.229,1592.315"
Unweakened Pro-branch,UnWPb2,6,"1592.817,1592.857,1592.822,1592.1179,1592.1052,1592.878"
Unweakened Pro-branch,UnWPb3,1,1592.989
Unweakened Pro-branch,UnWPb4,1,1592.1253
Unweakened Con-branch,UnWCb1,4,"1592.18,1592.106,1592.19,1592.65"
Unweakened Con-branch,UnWCb2,4,"1592.569,1592.195,1592.270,1592.177"
Pro-Weakening branch,PWb1,50,"1592.284,1592.335,1592.176,1592.180,1592.105,1592.160,1592.701,1592.225,1592.267,1592.168,1592.161,1592.226,1592.266,1592.541,1592.170,1592.830,1592.609,1592.1181,1592.1100,1592.1012,1592.1010,1592.1011,1592.1009,1592.1036,1592.540,1592.273,1592.885,1592.313,1592.240,1592.121,1592.272,1592.239,1592.114,1592.244,1592.1196,1592.399,1592.1241,1592.1232,1592.1202,1592.305,1592.1250,1592.757,1592.756,1592.86,1592.618,1592.751,1592.156,1592.24,1592.301,1592.197"
Pro-Weakening branch,PWb2,14,"1592.595,1592.1111,1592.431,1592.715,1592.851,1592.758,1592.717,1592.458,1592.829,1592.629,1592.633,1592.432,1592.828,1592.709"
Pro-Weakening branch,PWb3,3,"1592.818,1592.820,1592.819"
Pro-Weakening branch,PWb4,2,"1592.821,1592.959"
Pro-Weakening branch,PWb5,1,1592.874
Pro-Weakening branch,PWb6,12,"1592.1033,1592.941,1592.253,1592.54,1592.94,1592.824,1592.826,1592.1238,1592.146,1592.485,1592.807,1592.904"
Pro-Weakening branch,PWb7,1,1592.145
Pro-Weakening branch,PWb8,1,1592.1037
Pro-Weakening branch,PWb9,9,"1592.1038,1592.1046,1592.461,1592.655,1592.509,1592.875,1592.437,1592.438,1592.1225"
Pro-Weakening branch,PWb10,1,1592.1252
Pro-Weakening branch,PWb11,3,"1592.1706,1592.1708,1592.1710"
Pro-Weakening branch,PWb12,2,"1592.637,1592.115"
Pro-Weakening branch,PWb13,3,"1592.460,1592.985,1592.1129"
Con-Weakening branch,CWb1,4,"1592.17,1592.27,1592.831,1592.433"
Con-Weakening branch,CWb2,1,1592.1110
Con-Weakening branch,CWb3,1,1592.271
Con-Weakening branch,CWb4,1,1592.436
Con-Weakening branch,CWb5,6,"1592.190,1592.441,1592.987,1592.986,1592.984,1592.191"
Con-Weakening branch,CWb6,3,"1592.187,1592.916,1592.379"
Con-Weakening branch,CWb7,3,"1592.207,1592.381,1592.71"
