Branch_Type,Branch_ID,Size,Arguments
# Debate File:,41148_T9of9_41148.54.json,,
# Target Argument:,41148.54,,
# Total Branches:,4,,

Con-branch,Cb1,1,41148.507
Con-branch,Cb2,1,41148.509
Unweakened Con-branch,UnWCb1,1,41148.507
Unweakened Con-branch,UnWCb2,1,41148.509
