Branch_Type,Branch_ID,Size,Arguments
# Debate File:,50011_T2of14_50011.5.json,,
# Target Argument:,50011.5,,
# Total Branches:,9,,

Pro-branch,Pb1,3,"50011.23,50011.37,50011.49"
Con-branch,Cb1,2,"50011.29,50011.67"
Con-branch,Cb2,3,"50011.77,50011.103,50011.105"
Unweakened Pro-branch,UnWPb1,1,50011.23
Unweakened Con-branch,UnWCb1,1,50011.29
Unweakened Con-branch,UnWCb2,1,50011.77
Pro-Weakening branch,PWb1,2,"50011.37,50011.49"
Con-Weakening branch,CWb1,1,50011.67
Con-Weakening branch,CWb2,2,"50011.103,50011.105"
