Branch_Type,Branch_ID,Size,Arguments
# Debate File:,25156_T6of7_25156.8.json,,
# Target Argument:,25156.8,,
# Total Branches:,8,,

Pro-branch,Pb1,1,25156.12
Pro-branch,Pb2,1,25156.13
Con-branch,Cb1,1,25156.26
Con-branch,Cb2,1,25156.36
Unweakened Pro-branch,UnWPb1,1,25156.12
Unweakened Pro-branch,UnWPb2,1,25156.13
Unweakened Con-branch,UnWCb1,1,25156.26
Unweakened Con-branch,UnWCb2,1,25156.36
