Branch_Type,Branch_ID,Size,Arguments
# Debate File:,8857_T16of20_8857.61.json,,
# Target Argument:,8857.61,,
# Total Branches:,4,,

Pro-branch,Pb1,1,8857.62
Con-branch,Cb1,1,8857.67
Unweakened Pro-branch,UnWPb1,1,8857.62
Unweakened Con-branch,UnWCb1,1,8857.67
