Branch_Type,Branch_ID,Size,Arguments
# Debate File:,30906_T6of11_30906.99.json,,
# Target Argument:,30906.99,,
# Total Branches:,4,,

Pro-branch,Pb1,2,"30906.196,30906.207"
Con-branch,Cb1,1,30906.164
Unweakened Pro-branch,UnWPb1,2,"30906.196,30906.207"
Unweakened Con-branch,UnWCb1,1,30906.164
