Branch_Type,Branch_ID,Size,Arguments
# Debate File:,62158_T3of4_62158.21.json,,
# Target Argument:,62158.21,,
# Total Branches:,5,,

Pro-branch,Pb1,2,"62158.27,62158.29"
Con-branch,Cb1,2,"62158.25,62158.31"
Unweakened Pro-branch,UnWPb1,2,"62158.27,62158.29"
Unweakened Con-branch,UnWCb1,1,62158.25
Con-Weakening branch,CWb1,1,62158.31
