Branch_Type,Branch_ID,Size,Arguments
# Debate File:,9918_T1of4_9918.1.json,,
# Target Argument:,9918.1,,
# Total Branches:,8,,

Pro-branch,Pb1,4,"9918.13,9918.16,9918.15,9918.14"
Pro-branch,Pb2,4,"9918.59,9918.60,9918.62,9918.61"
Con-branch,Cb1,1,9918.63
Unweakened Pro-branch,UnWPb1,3,"9918.13,9918.15,9918.14"
Unweakened Pro-branch,UnWPb2,1,9918.59
Unweakened Con-branch,UnWCb1,1,9918.63
Pro-Weakening branch,PWb1,1,9918.16
Pro-Weakening branch,PWb2,3,"9918.60,9918.62,9918.61"
