Branch_Type,Branch_ID,Size,Arguments
# Debate File:,59912_T5of5_59912.13.json,,
# Target Argument:,59912.13,,
# Total Branches:,2,,

Con-branch,Cb1,1,59912.87
Unweakened Con-branch,UnWCb1,1,59912.87
