Branch_Type,Branch_ID,Size,Arguments
# Debate File:,46395_T8of9_46395.43.json,,
# Target Argument:,46395.43,,
# Total Branches:,6,,

Pro-branch,Pb1,2,"46395.116,46395.118"
Con-branch,Cb1,1,46395.91
Con-branch,Cb2,1,46395.102
Unweakened Pro-branch,UnWPb1,2,"46395.116,46395.118"
Unweakened Con-branch,UnWCb1,1,46395.91
Unweakened Con-branch,UnWCb2,1,46395.102
