Branch_Type,Branch_ID,Size,Arguments
# Debate File:,16186_T4of5_16186.4.json,,
# Target Argument:,16186.4,,
# Total Branches:,12,,

Pro-branch,Pb1,5,"16186.16,16186.62,16186.67,16186.64,16186.60"
Pro-branch,Pb2,2,"16186.63,16186.69"
Con-branch,Cb1,7,"16186.17,16186.28,16186.70,16186.44,16186.45,16186.18,16186.33"
Unweakened Pro-branch,UnWPb1,2,"16186.16,16186.62"
Unweakened Pro-branch,UnWPb2,2,"16186.63,16186.69"
Unweakened Con-branch,UnWCb1,2,"16186.17,16186.28"
Pro-Weakening branch,PWb1,1,16186.60
Pro-Weakening branch,PWb2,1,16186.64
Pro-Weakening branch,PWb3,1,16186.67
Con-Weakening branch,CWb1,2,"16186.18,16186.33"
Con-Weakening branch,CWb2,2,"16186.44,16186.45"
Con-Weakening branch,CWb3,1,16186.70
