Branch_Type,Branch_ID,Size,Arguments
# Debate File:,56588_T1of1_56588.3.json,,
# Target Argument:,56588.3,,
# Total Branches:,25,,

Pro-branch,Pb1,17,"56588.5,56588.10,56588.81,56588.136,56588.83,56588.78,56588.34,56588.140,56588.150,56588.142,56588.146,56588.144,56588.36,56588.58,56588.161,56588.96,56588.54"
Pro-branch,Pb2,13,"56588.14,56588.106,56588.90,56588.156,56588.87,56588.72,56588.62,56588.60,56588.32,56588.76,56588.85,56588.38,56588.30"
Con-branch,Cb1,25,"56588.167,56588.211,56588.218,56588.216,56588.214,56588.197,56588.203,56588.201,56588.199,56588.182,56588.209,56588.207,56588.120,56588.94,56588.205,56588.98,56588.92,56588.152,56588.154,56588.173,56588.189,56588.24,56588.171,56588.177,56588.175"
Con-branch,Cb2,3,"56588.100,56588.104,56588.102"
Unweakened Pro-branch,UnWPb1,6,"56588.5,56588.34,56588.140,56588.36,56588.58,56588.54"
Unweakened Pro-branch,UnWPb2,6,"56588.14,56588.106,56588.90,56588.156,56588.60,56588.30"
Unweakened Con-branch,UnWCb1,7,"56588.167,56588.211,56588.214,56588.182,56588.120,56588.173,56588.171"
Unweakened Con-branch,UnWCb2,3,"56588.100,56588.104,56588.102"
Pro-Weakening branch,PWb1,1,56588.96
Pro-Weakening branch,PWb2,1,56588.161
Pro-Weakening branch,PWb3,4,"56588.32,56588.76,56588.85,56588.38"
Pro-Weakening branch,PWb4,1,56588.62
Pro-Weakening branch,PWb5,1,56588.72
Pro-Weakening branch,PWb6,1,56588.87
Pro-Weakening branch,PWb7,3,"56588.142,56588.146,56588.144"
Pro-Weakening branch,PWb8,1,56588.150
Con-Weakening branch,CWb1,6,"56588.94,56588.205,56588.98,56588.92,56588.152,56588.154"
Con-Weakening branch,CWb2,4,"56588.197,56588.203,56588.201,56588.199"
Con-Weakening branch,CWb3,1,56588.175
Con-Weakening branch,CWb4,1,56588.177
Con-Weakening branch,CWb5,2,"56588.189,56588.24"
Con-Weakening branch,CWb6,1,56588.207
Con-Weakening branch,CWb7,1,56588.209
Con-Weakening branch,CWb8,1,56588.216
Con-Weakening branch,CWb9,1,56588.218
