Branch_Type,Branch_ID,Size,Arguments
# Debate File:,28423_T1of1_28423.1.json,,
# Target Argument:,28423.1,,
# Total Branches:,49,,

Pro-branch,Pb1,33,"28423.2,28423.48,28423.54,28423.106,28423.41,28423.141,28423.143,28423.142,28423.44,28423.185,28423.187,28423.186,28423.184,28423.183,28423.182,28423.47,28423.153,28423.179,28423.43,28423.42,28423.28,28423.135,28423.126,28423.148,28423.122,28423.27,28423.332,28423.115,28423.114,28423.19,28423.116,28423.40,28423.20"
Pro-branch,Pb2,25,"28423.3,28423.266,28423.258,28423.267,28423.281,28423.50,28423.193,28423.177,28423.131,28423.192,28423.194,28423.78,28423.103,28423.102,28423.311,28423.105,28423.17,28423.10,28423.136,28423.9,28423.8,28423.294,28423.124,28423.119,28423.118"
Pro-branch,Pb3,21,"28423.72,28423.111,28423.128,28423.169,28423.113,28423.112,28423.107,28423.239,28423.108,28423.73,28423.166,28423.99,28423.79,28423.98,28423.156,28423.81,28423.80,28423.77,28423.76,28423.75,28423.74"
Pro-branch,Pb4,19,"28423.4,28423.171,28423.172,28423.174,28423.175,28423.100,28423.101,28423.62,28423.125,28423.223,28423.53,28423.245,28423.222,28423.71,28423.16,28423.60,28423.61,28423.18,28423.84"
Con-branch,Cb1,54,"28423.5,28423.327,28423.199,28423.254,28423.315,28423.240,28423.241,28423.256,28423.200,28423.203,28423.35,28423.123,28423.11,28423.260,28423.261,28423.206,28423.225,28423.145,28423.147,28423.146,28423.134,28423.133,28423.195,28423.215,28423.36,28423.178,28423.23,28423.300,28423.24,28423.30,28423.238,28423.29,28423.25,28423.257,28423.26,28423.14,28423.149,28423.150,28423.22,28423.15,28423.7,28423.218,28423.228,28423.176,28423.230,28423.231,28423.227,28423.110,28423.282,28423.127,28423.132,28423.49,28423.181,28423.31"
Con-branch,Cb2,20,"28423.6,28423.209,28423.291,28423.220,28423.219,28423.208,28423.323,28423.51,28423.144,28423.109,28423.214,28423.161,28423.246,28423.248,28423.247,28423.162,28423.13,28423.12,28423.130,28423.117"
Con-branch,Cb3,2,"28423.165,28423.270"
Con-branch,Cb4,2,"28423.273,28423.283"
Unweakened Pro-branch,UnWPb1,8,"28423.2,28423.28,28423.135,28423.126,28423.148,28423.122,28423.27,28423.19"
Unweakened Pro-branch,UnWPb2,3,"28423.3,28423.10,28423.9"
Unweakened Pro-branch,UnWPb3,12,"28423.72,28423.111,28423.113,28423.73,28423.166,28423.79,28423.81,28423.80,28423.77,28423.76,28423.75,28423.74"
Unweakened Pro-branch,UnWPb4,7,"28423.4,28423.62,28423.71,28423.16,28423.60,28423.61,28423.18"
Unweakened Con-branch,UnWCb1,11,"28423.5,28423.327,28423.11,28423.260,28423.261,28423.206,28423.225,28423.7,28423.218,28423.110,28423.127"
Unweakened Con-branch,UnWCb2,9,"28423.6,28423.51,28423.144,28423.109,28423.161,28423.246,28423.247,28423.162,28423.13"
Unweakened Con-branch,UnWCb3,2,"28423.165,28423.270"
Unweakened Con-branch,UnWCb4,2,"28423.273,28423.283"
Pro-Weakening branch,PWb1,16,"28423.41,28423.141,28423.143,28423.142,28423.44,28423.185,28423.187,28423.186,28423.184,28423.183,28423.182,28423.47,28423.153,28423.179,28423.43,28423.42"
Pro-Weakening branch,PWb2,3,"28423.48,28423.54,28423.106"
Pro-Weakening branch,PWb3,5,"28423.8,28423.294,28423.124,28423.119,28423.118"
Pro-Weakening branch,PWb4,6,"28423.78,28423.103,28423.102,28423.311,28423.105,28423.17"
Pro-Weakening branch,PWb5,1,28423.266
Pro-Weakening branch,PWb6,3,"28423.107,28423.239,28423.108"
Pro-Weakening branch,PWb7,1,28423.84
Pro-Weakening branch,PWb8,2,"28423.100,28423.101"
Pro-Weakening branch,PWb9,4,"28423.171,28423.172,28423.174,28423.175"
Pro-Weakening branch,PWb10,1,28423.20
Pro-Weakening branch,PWb11,1,28423.40
Pro-Weakening branch,PWb12,1,28423.332
Pro-Weakening branch,PWb13,1,28423.136
Pro-Weakening branch,PWb14,1,28423.99
Pro-Weakening branch,PWb15,1,28423.112
Pro-Weakening branch,PWb16,2,"28423.128,28423.169"
Pro-Weakening branch,PWb17,5,"28423.125,28423.223,28423.53,28423.245,28423.222"
Pro-Weakening branch,PWb18,2,"28423.98,28423.156"
Con-Weakening branch,CWb1,2,"28423.35,28423.123"
Con-Weakening branch,CWb2,8,"28423.199,28423.254,28423.315,28423.240,28423.241,28423.256,28423.200,28423.203"
Con-Weakening branch,CWb3,3,"28423.12,28423.130,28423.117"
Con-Weakening branch,CWb4,2,"28423.208,28423.323"
Con-Weakening branch,CWb5,1,28423.31
Con-Weakening branch,CWb6,2,"28423.49,28423.181"
Con-Weakening branch,CWb7,5,"28423.14,28423.149,28423.150,28423.22,28423.15"
Con-Weakening branch,CWb8,9,"28423.23,28423.300,28423.24,28423.30,28423.238,28423.29,28423.25,28423.257,28423.26"
Con-Weakening branch,CWb9,2,"28423.36,28423.178"
Con-Weakening branch,CWb10,4,"28423.145,28423.147,28423.146,28423.134"
Con-Weakening branch,CWb11,1,28423.282
Con-Weakening branch,CWb12,1,28423.227
Con-Weakening branch,CWb13,4,"28423.228,28423.176,28423.230,28423.231"
Con-Weakening branch,CWb14,1,28423.214
Con-Weakening branch,CWb15,1,28423.248
