Branch_Type,Branch_ID,Size,Arguments
# Debate File:,30015_T8of15_30015.8.json,,
# Target Argument:,30015.8,,
# Total Branches:,6,,

Pro-branch,Pb1,1,30015.15
Pro-branch,Pb2,4,"30015.143,30015.149,30015.147,30015.145"
Con-branch,Cb1,1,30015.125
Unweakened Pro-branch,UnWPb1,1,30015.15
Unweakened Pro-branch,UnWPb2,4,"30015.143,30015.149,30015.147,30015.145"
Unweakened Con-branch,UnWCb1,1,30015.125
