Branch_Type,Branch_ID,Size,Arguments
# Debate File:,51402_T4of9_51402.9.json,,
# Target Argument:,51402.9,,
# Total Branches:,2,,

Con-branch,Cb1,1,51402.41
Unweakened Con-branch,UnWCb1,1,51402.41
