Branch_Type,Branch_ID,Size,Arguments
# Debate File:,29870_T1of1_29870.1.json,,
# Target Argument:,29870.1,,
# Total Branches:,97,,

Pro-branch,Pb1,29,"29870.7536,29870.7625,29870.7629,29870.7623,29870.7627,29870.7606,29870.7713,29870.7667,29870.7669,29870.7661,29870.7665,29870.7663,29870.776,29870.7480,29870.7517,29870.6899,29870.792,29870.794,29870.788,29870.6740,29870.786,29870.778,29870.836,29870.790,29870.820,29870.784,29870.822,29870.782,29870.780"
Pro-branch,Pb2,80,"29870.7540,29870.7769,29870.7705,29870.7620,29870.7580,29870.7717,29870.7548,29870.7779,29870.7631,29870.7633,29870.7635,29870.7618,29870.7068,29870.7719,29870.7674,29870.7678,29870.7676,29870.7680,29870.7076,29870.7357,29870.7074,29870.7072,29870.7070,29870.7684,29870.7106,29870.7104,29870.6,29870.7478,29870.7066,29870.7082,29870.7116,29870.7108,29870.6796,29870.69,29870.814,29870.950,29870.952,29870.954,29870.956,29870.920,29870.918,29870.916,29870.914,29870.6809,29870.967,29870.946,29870.965,29870.944,29870.942,29870.940,29870.938,29870.936,29870.934,29870.6929,29870.6931,29870.932,29870.930,29870.922,29870.928,29870.959,29870.969,29870.70,29870.924,29870.619,29870.639,29870.621,29870.623,29870.625,29870.73,29870.7482,29870.74,29870.75,29870.72,29870.7508,29870.7506,29870.71,29870.6830,29870.22,29870.7688,29870.7530"
Pro-branch,Pb3,29,"29870.7749,29870.6991,29870.7272,29870.7064,29870.7268,29870.7258,29870.7266,29870.7264,29870.7040,29870.6895,29870.6903,29870.7036,29870.9,29870.527,29870.749,29870.751,29870.747,29870.753,29870.743,29870.755,29870.765,29870.763,29870.761,29870.759,29870.757,29870.51,29870.7270,29870.37,29870.24"
Con-branch,Cb1,117,"29870.535,29870.7709,29870.7725,29870.7729,29870.7723,29870.7755,29870.7753,29870.7698,29870.7696,29870.7657,29870.7574,29870.7078,29870.7355,29870.7572,29870.7366,29870.7080,29870.7440,29870.7672,29870.7323,29870.7062,29870.7025,29870.6972,29870.6951,29870.6927,29870.7564,29870.450,29870.6925,29870.6820,29870.6857,29870.6855,29870.6801,29870.6768,29870.7745,29870.7203,29870.7546,29870.7174,29870.7176,29870.7182,29870.7184,29870.7190,29870.7194,29870.7168,29870.7170,29870.7172,29870.7180,29870.7186,29870.7178,29870.7188,29870.7162,29870.7164,29870.7160,29870.7156,29870.7747,29870.6750,29870.7570,29870.7568,29870.7690,29870.7360,29870.7643,29870.7645,29870.7655,29870.7332,29870.7274,29870.6752,29870.7566,29870.6756,29870.7434,29870.7127,29870.6758,29870.629,29870.7315,29870.7317,29870.7379,29870.7426,29870.7432,29870.7430,29870.7428,29870.7424,29870.7311,29870.6746,29870.6770,29870.7086,29870.7090,29870.7088,29870.6775,29870.826,29870.810,29870.17,29870.7276,29870.7381,29870.7282,29870.7284,29870.7294,29870.7376,29870.7309,29870.7278,29870.7290,29870.7301,29870.905,29870.446,29870.448,29870.264,29870.479,29870.483,29870.481,29870.97,29870.412,29870.7727,29870.7236,29870.7158,29870.7244,29870.7248,29870.7250,29870.7246,29870.7234,29870.7197,29870.20"
Con-branch,Cb2,391,"29870.6987,29870.7702,29870.7550,29870.7552,29870.7554,29870.7556,29870.7414,29870.7743,29870.7409,29870.7418,29870.7416,29870.7399,29870.7405,29870.7002,29870.7532,29870.7450,29870.7452,29870.7454,29870.7042,29870.7338,29870.7046,29870.7044,29870.7031,29870.7511,29870.7011,29870.7448,29870.592,29870.596,29870.716,29870.594,29870.600,29870.7515,29870.604,29870.602,29870.606,29870.610,29870.608,29870.598,29870.13,29870.7737,29870.6953,29870.6871,29870.6845,29870.6919,29870.6917,29870.6738,29870.6763,29870.339,29870.6907,29870.103,29870.6909,29870.2,29870.7009,29870.6984,29870.6982,29870.7021,29870.7023,29870.6897,29870.7707,29870.6869,29870.6867,29870.8,29870.7351,29870.7353,29870.7340,29870.7345,29870.6980,29870.14,29870.41,29870.54,29870.46,29870.47,29870.48,29870.38,29870.337,29870.121,29870.102,29870.90,29870.94,29870.93,29870.4,29870.464,29870.454,29870.26,29870.76,29870.27,29870.35,29870.349,29870.43,29870.21,29870.123,29870.256,29870.133,29870.258,29870.260,29870.142,29870.143,29870.139,29870.310,29870.365,29870.371,29870.741,29870.768,29870.770,29870.387,29870.373,29870.772,29870.774,29870.325,29870.321,29870.331,29870.333,29870.319,29870.329,29870.317,29870.138,29870.101,29870.7,29870.6766,29870.34,29870.489,29870.503,29870.351,29870.357,29870.505,29870.104,29870.6913,29870.353,29870.355,29870.99,29870.6911,29870.18,29870.96,29870.377,29870.466,29870.472,29870.495,29870.415,29870.442,29870.561,29870.540,29870.700,29870.694,29870.698,29870.729,29870.702,29870.704,29870.735,29870.733,29870.731,29870.738,29870.696,29870.544,29870.567,29870.542,29870.559,29870.421,29870.497,29870.419,29870.462,29870.423,29870.7562,29870.379,29870.144,29870.617,29870.335,29870.408,29870.375,29870.406,29870.266,29870.270,29870.145,29870.641,29870.268,29870.404,29870.385,29870.81,29870.669,29870.689,29870.687,29870.315,29870.343,29870.127,29870.907,29870.685,29870.278,29870.284,29870.280,29870.327,29870.456,29870.460,29870.458,29870.345,29870.140,29870.141,29870.131,29870.128,29870.433,29870.6824,29870.863,29870.6826,29870.6828,29870.487,29870.6832,29870.485,29870.439,29870.6840,29870.6837,29870.437,29870.6835,29870.512,29870.435,29870.130,29870.6818,29870.869,29870.520,29870.576,29870.557,29870.574,29870.555,29870.514,29870.550,29870.516,29870.553,29870.518,29870.468,29870.508,29870.470,29870.274,29870.474,29870.100,29870.109,29870.110,29870.87,29870.657,29870.647,29870.649,29870.135,29870.146,29870.282,29870.147,29870.89,29870.653,29870.114,29870.115,29870.655,29870.136,29870.88,29870.659,29870.828,29870.832,29870.838,29870.846,29870.901,29870.848,29870.853,29870.844,29870.842,29870.865,29870.873,29870.6733,29870.612,29870.961,29870.614,29870.712,29870.834,29870.635,29870.6978,29870.7092,29870.7097,29870.7486,29870.6976,29870.7491,29870.7493,29870.7121,29870.7133,29870.7125,29870.7139,29870.7141,29870.7137,29870.7143,29870.7123,29870.7149,29870.7147,29870.7145,29870.7207,29870.7226,29870.7209,29870.6974,29870.824,29870.724,29870.830,29870.722,29870.720,29870.710,29870.643,29870.7525,29870.7325,29870.7327,29870.7334,29870.651,29870.106,29870.98,29870.7395,29870.7397,29870.7420,29870.7422,29870.6961,29870.7604,29870.7470,29870.7600,29870.7059,29870.7055,29870.6963,29870.6965,29870.578,29870.6905,29870.867,29870.6816,29870.899,29870.6901,29870.890,29870.892,29870.894,29870.896,29870.886,29870.909,29870.871,29870.6744,29870.7527,29870.883,29870.7084,29870.879,29870.888,29870.877,29870.6814,29870.803,29870.805,29870.584,29870.6736,29870.590,29870.586,29870.582,29870.7118,29870.7401,29870.7438,29870.588,29870.7403,29870.7436,29870.7407,29870.714,29870.7152,29870.7166,29870.7228,29870.7230,29870.7220,29870.7224,29870.7222,29870.718,29870.7029,29870.7373,29870.7371,29870.7051,29870.580,29870.6940,29870.6949,29870.7262,29870.6861,29870.7592,29870.7590,29870.125,29870.7596,29870.7612,29870.7614,29870.546,29870.452,29870.476,29870.682,29870.663,29870.548,29870.533,29870.665,29870.569,29870.391,29870.798,29870.302,29870.129,29870.7594,29870.796,29870.126,29870.7598"
Con-branch,Cb3,54,"29870.6995,29870.7586,29870.7686,29870.7608,29870.7472,29870.7476,29870.7474,29870.7297,29870.7053,29870.7019,29870.12,29870.6761,29870.661,29870.276,29870.341,29870.137,29870.254,29870.105,29870.119,29870.95,29870.80,29870.7330,29870.120,29870.116,29870.91,29870.92,29870.82,29870.84,29870.83,29870.25,29870.111,29870.6889,29870.6893,29870.6891,29870.6881,29870.6883,29870.3,29870.65,29870.77,29870.79,29870.78,29870.68,29870.67,29870.66,29870.5,29870.40,29870.39,29870.19,29870.36,29870.23,29870.6921,29870.7017,29870.6947,29870.6955"
