Branch_Type,Branch_ID,Size,Arguments
# Debate File:,49036_T8of11_49036.43.json,,
# Target Argument:,49036.43,,
# Total Branches:,17,,

Pro-branch,Pb1,2,"49036.33,49036.41"
Pro-branch,Pb2,7,"49036.72,49036.140,49036.74,49036.80,49036.142,49036.78,49036.76"
Con-branch,Cb1,16,"49036.102,49036.124,49036.114,49036.126,49036.128,49036.122,49036.138,49036.106,49036.108,49036.136,49036.130,49036.134,49036.132,49036.110,49036.112,49036.104"
Con-branch,Cb2,2,"49036.116,49036.118"
Unweakened Pro-branch,UnWPb1,1,49036.33
Unweakened Pro-branch,UnWPb2,3,"49036.72,49036.74,49036.80"
Unweakened Con-branch,UnWCb1,9,"49036.102,49036.114,49036.122,49036.138,49036.106,49036.108,49036.136,49036.110,49036.112"
Unweakened Con-branch,UnWCb2,2,"49036.116,49036.118"
Pro-Weakening branch,PWb1,1,49036.41
Pro-Weakening branch,PWb2,1,49036.140
Pro-Weakening branch,PWb3,1,49036.76
Pro-Weakening branch,PWb4,1,49036.78
Pro-Weakening branch,PWb5,1,49036.142
Con-Weakening branch,CWb1,1,49036.104
Con-Weakening branch,CWb2,1,49036.124
Con-Weakening branch,CWb3,2,"49036.126,49036.128"
Con-Weakening branch,CWb4,3,"49036.130,49036.134,49036.132"
