Branch_Type,Branch_ID,Size,Arguments
# Debate File:,23601_T1of1_23601.1.json,,
# Target Argument:,23601.1,,
# Total Branches:,21,,

Pro-branch,Pb1,12,"23601.10,23601.7,23601.40,23601.6,23601.9,23601.17,23601.16,23601.24,23601.18,23601.45,23601.110,23601.112"
Pro-branch,Pb2,9,"23601.13,23601.114,23601.118,23601.116,23601.2,23601.44,23601.23,23601.3,23601.14"
Pro-branch,Pb3,6,"23601.25,23601.106,23601.108,23601.104,23601.102,23601.43"
Con-branch,Cb1,6,"23601.21,23601.33,23601.8,23601.22,23601.12,23601.26"
Con-branch,Cb2,3,"23601.29,23601.49,23601.30"
Con-branch,Cb3,4,"23601.31,23601.48,23601.86,23601.32"
Con-branch,Cb4,6,"23601.88,23601.98,23601.94,23601.100,23601.90,23601.92"
Unweakened Pro-branch,UnWPb1,8,"23601.10,23601.7,23601.40,23601.6,23601.24,23601.45,23601.110,23601.112"
Unweakened Pro-branch,UnWPb2,5,"23601.13,23601.114,23601.118,23601.116,23601.14"
Unweakened Pro-branch,UnWPb3,6,"23601.25,23601.106,23601.108,23601.104,23601.102,23601.43"
Unweakened Con-branch,UnWCb1,4,"23601.21,23601.33,23601.8,23601.26"
Unweakened Con-branch,UnWCb2,3,"23601.29,23601.49,23601.30"
Unweakened Con-branch,UnWCb3,2,"23601.31,23601.32"
Unweakened Con-branch,UnWCb4,5,"23601.88,23601.94,23601.100,23601.90,23601.92"
Pro-Weakening branch,PWb1,4,"23601.2,23601.44,23601.23,23601.3"
Pro-Weakening branch,PWb2,1,23601.18
Pro-Weakening branch,PWb3,3,"23601.9,23601.17,23601.16"
Con-Weakening branch,CWb1,2,"23601.48,23601.86"
Con-Weakening branch,CWb2,1,23601.98
Con-Weakening branch,CWb3,1,23601.12
Con-Weakening branch,CWb4,1,23601.22
