Branch_Type,Branch_ID,Size,Arguments
# Debate File:,16712_T1of1_16712.1.json,,
# Target Argument:,16712.1,,
# Total Branches:,24,,

Pro-branch,Pb1,2,"16712.2,16712.27"
Pro-branch,Pb2,6,"16712.4,16712.43,16712.16,16712.29,16712.19,16712.26"
Pro-branch,Pb3,7,"16712.11,16712.8,16712.48,16712.3,16712.35,16712.34,16712.31"
Pro-branch,Pb4,1,16712.15
Con-branch,Cb1,7,"16712.5,16712.6,16712.12,16712.32,16712.33,16712.25,16712.42"
Con-branch,Cb2,3,"16712.7,16712.21,16712.20"
Con-branch,Cb3,7,"16712.63,16712.14,16712.56,16712.30,16712.10,16712.9,16712.28"
Con-branch,Cb4,1,16712.103
Unweakened Pro-branch,UnWPb1,2,"16712.2,16712.27"
Unweakened Pro-branch,UnWPb2,6,"16712.4,16712.43,16712.16,16712.29,16712.19,16712.26"
Unweakened Pro-branch,UnWPb3,7,"16712.11,16712.8,16712.48,16712.3,16712.35,16712.34,16712.31"
Unweakened Pro-branch,UnWPb4,1,16712.15
Unweakened Con-branch,UnWCb1,4,"16712.5,16712.6,16712.12,16712.25"
Unweakened Con-branch,UnWCb2,1,16712.7
Unweakened Con-branch,UnWCb3,4,"16712.63,16712.14,16712.10,16712.9"
Unweakened Con-branch,UnWCb4,1,16712.103
Con-Weakening branch,CWb1,1,16712.42
Con-Weakening branch,CWb2,1,16712.20
Con-Weakening branch,CWb3,1,16712.21
Con-Weakening branch,CWb4,1,16712.33
Con-Weakening branch,CWb5,1,16712.28
Con-Weakening branch,CWb6,1,16712.30
Con-Weakening branch,CWb7,1,16712.56
Con-Weakening branch,CWb8,1,16712.32
