Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39685_T2of14_39685.5.json,,
# Target Argument:,39685.5,,
# Total Branches:,19,,

Pro-branch,Pb1,1,39685.97
Pro-branch,Pb2,1,39685.109
Pro-branch,Pb3,1,39685.133
Pro-branch,Pb4,1,39685.157
Pro-branch,Pb5,1,39685.159
Con-branch,Cb1,4,"39685.103,39685.468,39685.380,39685.167"
Con-branch,Cb2,1,39685.169
Con-branch,Cb3,1,39685.466
Unweakened Pro-branch,UnWPb1,1,39685.97
Unweakened Pro-branch,UnWPb2,1,39685.109
Unweakened Pro-branch,UnWPb3,1,39685.133
Unweakened Pro-branch,UnWPb4,1,39685.157
Unweakened Pro-branch,UnWPb5,1,39685.159
Unweakened Con-branch,UnWCb1,1,39685.103
Unweakened Con-branch,UnWCb2,1,39685.169
Unweakened Con-branch,UnWCb3,1,39685.466
Con-Weakening branch,CWb1,1,39685.167
Con-Weakening branch,CWb2,1,39685.380
Con-Weakening branch,CWb3,1,39685.468
