Branch_Type,Branch_ID,Size,Arguments
# Debate File:,56392_T1of1_56392.3.json,,
# Target Argument:,56392.3,,
# Total Branches:,17,,

Pro-branch,Pb1,17,"56392.9,56392.72,56392.21,56392.27,56392.19,56392.17,56392.56,56392.60,56392.51,56392.47,56392.53,56392.64,56392.62,56392.49,56392.66,56392.70,56392.68"
Pro-branch,Pb2,6,"56392.23,56392.33,56392.41,56392.29,56392.25,56392.31"
Con-branch,Cb1,3,"56392.7,56392.45,56392.43"
Con-branch,Cb2,6,"56392.13,56392.5,56392.11,56392.35,56392.39,56392.37"
Unweakened Pro-branch,UnWPb1,2,"56392.9,56392.21"
Unweakened Pro-branch,UnWPb2,3,"56392.23,56392.33,56392.25"
Unweakened Con-branch,UnWCb1,2,"56392.7,56392.45"
Unweakened Con-branch,UnWCb2,3,"56392.13,56392.5,56392.11"
Pro-Weakening branch,PWb1,12,"56392.17,56392.56,56392.60,56392.51,56392.47,56392.53,56392.64,56392.62,56392.49,56392.66,56392.70,56392.68"
Pro-Weakening branch,PWb2,1,56392.19
Pro-Weakening branch,PWb3,1,56392.72
Pro-Weakening branch,PWb4,1,56392.29
Pro-Weakening branch,PWb5,1,56392.27
Pro-Weakening branch,PWb6,1,56392.31
Pro-Weakening branch,PWb7,1,56392.41
Con-Weakening branch,CWb1,1,56392.43
Con-Weakening branch,CWb2,3,"56392.35,56392.39,56392.37"
