Branch_Type,Branch_ID,Size,Arguments
# Debate File:,58006_T9of19_58006.21.json,,
# Target Argument:,58006.21,,
# Total Branches:,8,,

Pro-branch,Pb1,3,"58006.235,58006.309,58006.239"
Pro-branch,Pb2,1,58006.241
Con-branch,Cb1,1,58006.237
Con-branch,Cb2,3,"58006.243,58006.257,58006.255"
Unweakened Pro-branch,UnWPb1,3,"58006.235,58006.309,58006.239"
Unweakened Pro-branch,UnWPb2,1,58006.241
Unweakened Con-branch,UnWCb1,1,58006.237
Unweakened Con-branch,UnWCb2,3,"58006.243,58006.257,58006.255"
