Branch_Type,Branch_ID,Size,Arguments
# Debate File:,52062_T6of8_52062.13.json,,
# Target Argument:,52062.13,,
# Total Branches:,11,,

Pro-branch,Pb1,4,"52062.23,52062.136,52062.29,52062.31"
Pro-branch,Pb2,3,"52062.142,52062.144,52062.146"
Con-branch,Cb1,2,"52062.33,52062.148"
Con-branch,Cb2,3,"52062.138,52062.212,52062.140"
Unweakened Pro-branch,UnWPb1,2,"52062.23,52062.136"
Unweakened Pro-branch,UnWPb2,3,"52062.142,52062.144,52062.146"
Unweakened Con-branch,UnWCb1,1,52062.33
Unweakened Con-branch,UnWCb2,2,"52062.138,52062.140"
Pro-Weakening branch,PWb1,2,"52062.29,52062.31"
Con-Weakening branch,CWb1,1,52062.148
Con-Weakening branch,CWb2,1,52062.212
