Branch_Type,Branch_ID,Size,Arguments
# Debate File:,60955_T5of18_60955.13.json,,
# Target Argument:,60955.13,,
# Total Branches:,8,,

Pro-branch,Pb1,5,"60955.391,60955.403,60955.401,60955.397,60955.393"
Con-branch,Cb1,4,"60955.407,60955.395,60955.405,60955.399"
Unweakened Pro-branch,UnWPb1,3,"60955.391,60955.403,60955.397"
Unweakened Con-branch,UnWCb1,2,"60955.407,60955.405"
Pro-Weakening branch,PWb1,1,60955.393
Pro-Weakening branch,PWb2,1,60955.401
Con-Weakening branch,CWb1,1,60955.399
Con-Weakening branch,CWb2,1,60955.395
