Branch_Type,Branch_ID,Size,Arguments
# Debate File:,32815_T1of1_32815.3.json,,
# Target Argument:,32815.3,,
# Total Branches:,11,,

Pro-branch,Pb1,5,"32815.5,32815.9,32815.33,32815.11,32815.7"
Pro-branch,Pb2,1,32815.44
Con-branch,Cb1,12,"32815.13,32815.31,32815.15,32815.42,32815.21,32815.19,32815.17,32815.27,32815.39,32815.35,32815.29,32815.25"
Unweakened Pro-branch,UnWPb1,3,"32815.5,32815.9,32815.7"
Unweakened Pro-branch,UnWPb2,1,32815.44
Unweakened Con-branch,UnWCb1,4,"32815.13,32815.31,32815.35,32815.25"
Pro-Weakening branch,PWb1,1,32815.11
Pro-Weakening branch,PWb2,1,32815.33
Con-Weakening branch,CWb1,1,32815.29
Con-Weakening branch,CWb2,1,32815.39
Con-Weakening branch,CWb3,6,"32815.15,32815.42,32815.21,32815.19,32815.17,32815.27"
