Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T26of152_1257.105.json,,
# Target Argument:,1257.105,,
# Total Branches:,8,,

Pro-branch,Pb1,1,1257.851
Pro-branch,Pb2,1,1257.901
Con-branch,Cb1,4,"1257.345,1257.852,1257.346,1257.853"
Unweakened Pro-branch,UnWPb1,1,1257.851
Unweakened Pro-branch,UnWPb2,1,1257.901
Unweakened Con-branch,UnWCb1,1,1257.345
Con-Weakening branch,CWb1,2,"1257.346,1257.853"
Con-Weakening branch,CWb2,1,1257.852
