Branch_Type,Branch_ID,Size,Arguments
# Debate File:,18105_T4of5_18105.11.json,,
# Target Argument:,18105.11,,
# Total Branches:,6,,

Pro-branch,Pb1,3,"18105.5,18105.35,18105.36"
Con-branch,Cb1,1,18105.6
Con-branch,Cb2,1,18105.25
Unweakened Pro-branch,UnWPb1,3,"18105.5,18105.35,18105.36"
Unweakened Con-branch,UnWCb1,1,18105.6
Unweakened Con-branch,UnWCb2,1,18105.25
