Branch_Type,Branch_ID,Size,Arguments
# Debate File:,23971_T1of4_23971.1.json,,
# Target Argument:,23971.1,,
# Total Branches:,6,,

Pro-branch,Pb1,1,23971.9
Pro-branch,Pb2,2,"23971.11,23971.53"
Con-branch,Cb1,1,23971.26
Unweakened Pro-branch,UnWPb1,1,23971.9
Unweakened Pro-branch,UnWPb2,2,"23971.11,23971.53"
Unweakened Con-branch,UnWCb1,1,23971.26
