Branch_Type,Branch_ID,Size,Arguments
# Debate File:,56115_T1of1_56115.3.json,,
# Target Argument:,56115.3,,
# Total Branches:,20,,

Pro-branch,Pb1,4,"56115.9,56115.41,56115.19,56115.43"
Pro-branch,Pb2,2,"56115.11,56115.39"
Pro-branch,Pb3,2,"56115.15,56115.21"
Pro-branch,Pb4,2,"56115.33,56115.35"
Con-branch,Cb1,4,"56115.5,56115.27,56115.25,56115.17"
Con-branch,Cb2,3,"56115.7,56115.31,56115.29"
Con-branch,Cb3,3,"56115.13,56115.37,56115.23"
Unweakened Pro-branch,UnWPb1,2,"56115.9,56115.41"
Unweakened Pro-branch,UnWPb2,1,56115.11
Unweakened Pro-branch,UnWPb3,1,56115.15
Unweakened Pro-branch,UnWPb4,1,56115.33
Unweakened Con-branch,UnWCb1,3,"56115.5,56115.25,56115.17"
Unweakened Con-branch,UnWCb2,3,"56115.7,56115.31,56115.29"
Unweakened Con-branch,UnWCb3,2,"56115.13,56115.37"
Pro-Weakening branch,PWb1,2,"56115.19,56115.43"
Pro-Weakening branch,PWb2,1,56115.39
Pro-Weakening branch,PWb3,1,56115.21
Pro-Weakening branch,PWb4,1,56115.35
Con-Weakening branch,CWb1,1,56115.27
Con-Weakening branch,CWb2,1,56115.23
