Branch_Type,Branch_ID,Size,Arguments
# Debate File:,53514_T9of10_53514.146.json,,
# Target Argument:,53514.146,,
# Total Branches:,8,,

Pro-branch,Pb1,1,53514.148
Con-branch,Cb1,3,"53514.166,53514.175,53514.172"
Con-branch,Cb2,1,53514.187
Unweakened Pro-branch,UnWPb1,1,53514.148
Unweakened Con-branch,UnWCb1,1,53514.166
Unweakened Con-branch,UnWCb2,1,53514.187
Con-Weakening branch,CWb1,1,53514.172
Con-Weakening branch,CWb2,1,53514.175
