Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39053_T8of12_39053.17.json,,
# Target Argument:,39053.17,,
# Total Branches:,2,,

Con-branch,Cb1,1,39053.35
Unweakened Con-branch,UnWCb1,1,39053.35
