Branch_Type,Branch_ID,Size,Arguments
# Debate File:,32153_T2of9_32153.5.json,,
# Target Argument:,32153.5,,
# Total Branches:,16,,

Pro-branch,Pb1,1,32153.43
Pro-branch,Pb2,1,32153.79
Pro-branch,Pb3,1,32153.81
Con-branch,Cb1,3,"32153.45,32153.149,32153.77"
Con-branch,Cb2,13,"32153.83,32153.179,32153.171,32153.169,32153.167,32153.85,32153.214,32153.87,32153.151,32153.204,32153.155,32153.103,32153.153"
Unweakened Pro-branch,UnWPb1,1,32153.43
Unweakened Pro-branch,UnWPb2,1,32153.79
Unweakened Pro-branch,UnWPb3,1,32153.81
Unweakened Con-branch,UnWCb1,1,32153.45
Unweakened Con-branch,UnWCb2,5,"32153.83,32153.171,32153.85,32153.214,32153.87"
Con-Weakening branch,CWb1,1,32153.77
Con-Weakening branch,CWb2,1,32153.149
Con-Weakening branch,CWb3,1,32153.167
Con-Weakening branch,CWb4,1,32153.169
Con-Weakening branch,CWb5,1,32153.179
Con-Weakening branch,CWb6,5,"32153.151,32153.204,32153.155,32153.103,32153.153"
