Branch_Type,Branch_ID,Size,Arguments
# Debate File:,18953_T2of4_18953.2.json,,
# Target Argument:,18953.2,,
# Total Branches:,5,,

Pro-branch,Pb1,2,"18953.7,18953.18"
Con-branch,Cb1,1,18953.8
Unweakened Pro-branch,UnWPb1,1,18953.7
Unweakened Con-branch,UnWCb1,1,18953.8
Pro-Weakening branch,PWb1,1,18953.18
