Branch_Type,Branch_ID,Size,Arguments
# Debate File:,62990_T4of4_62990.9.json,,
# Target Argument:,62990.9,,
# Total Branches:,4,,

Con-branch,Cb1,3,"62990.19,62990.23,62990.21"
Con-branch,Cb2,1,62990.75
Unweakened Con-branch,UnWCb1,3,"62990.19,62990.23,62990.21"
Unweakened Con-branch,UnWCb2,1,62990.75
