Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1622_T12of18_1622.105.json,,
# Target Argument:,1622.105,,
# Total Branches:,2,,

Con-branch,Cb1,1,1622.119
Unweakened Con-branch,UnWCb1,1,1622.119
